OBJECTID,AAT_z,Pct_Canopy,Pct_Impervious,Pct_GreenSpace,Distance_from_water_m,Elevation_m,POINT_X,POINT_Y
47498,88.00,0.00,72.40,0.00,71.90,26.89,344097.73,281349.27
48576,88.00,27.74,79.60,0.00,392.85,29.24,344097.73,275837.46
48792,88.00,15.82,81.02,0.00,838.74,51.93,344097.73,278593.37
49016,88.00,30.62,73.07,0.00,447.90,30.86,344097.73,276034.31
49907,88.00,0.00,97.62,0.00,15.24,25.71,344097.73,281546.12
49982,88.00,40.52,75.72,0.00,577.13,48.49,344097.73,279479.19
51732,88.00,0.00,83.76,0.00,809.40,52.17,344097.73,278691.79
52712,88.00,27.47,66.01,0.00,100.64,28.34,344097.73,281250.85
52960,88.00,40.47,35.20,0.00,463.95,46.55,344097.73,279872.90
53103,88.00,47.00,69.68,0.00,634.66,49.85,344097.73,279282.34
53639,88.00,26.79,62.60,0.00,780.11,52.51,344097.73,278790.22
53744,88.00,0.43,87.07,0.00,520.16,47.77,344097.73,279676.05
54817,88.00,12.75,74.24,0.00,548.56,48.00,344097.73,279577.62
56458,88.00,12.23,62.49,0.00,153.51,31.91,344097.73,281054.00
56466,88.00,0.00,67.30,0.00,43.47,26.22,344097.73,281447.70
5567,87.99,26.43,40.92,0.00,146.99,22.78,344097.73,274656.36
30884,87.97,52.19,67.23,0.00,156.33,22.88,344097.73,274754.79
44331,87.96,52.10,67.48,0.00,218.86,24.86,344097.73,275148.49
39081,87.81,70.39,22.29,0.00,167.04,23.16,344097.73,274853.21
36633,87.75,53.03,40.68,0.00,198.99,24.00,344097.73,275050.06
33502,87.57,32.01,57.85,0.00,181.50,23.41,344097.73,274951.64
9812,88.00,2.18,18.98,0.00,565.75,15.82,344038.80,262972.73
41146,87.00,0.00,99.30,0.00,46.68,24.92,344031.84,282102.32
22753,88.00,5.34,53.42,0.00,595.47,15.27,344021.58,263049.01
14309,88.00,1.05,83.80,0.00,625.21,15.46,344003.35,263143.26
50187,87.00,18.61,95.12,0.00,49.88,24.09,344003.30,282034.05
4522,92.00,26.12,100.00,0.00,0.00,8.00,343999.31,267471.32
7785,92.00,6.71,100.00,0.00,16.02,8.29,343999.31,267372.90
24947,91.88,7.21,100.00,0.00,44.47,8.38,343999.31,267274.47
31943,91.80,11.98,83.94,0.00,0.00,7.86,343999.31,267569.75
6213,91.28,7.61,100.00,0.00,72.91,8.22,343999.31,267176.04
349,91.00,0.00,100.00,0.00,10.47,6.63,343999.31,268061.87
1124,91.00,0.00,100.00,0.00,23.96,7.20,343999.31,268357.15
2350,91.00,0.00,100.00,0.00,159.33,8.04,343999.31,266880.77
5332,91.00,0.00,100.00,0.00,15.48,6.33,343999.31,268160.30
8541,91.00,0.00,100.00,0.00,274.77,7.73,343999.31,266487.07
9769,91.00,1.91,73.06,0.00,332.49,7.00,343999.31,266290.22
11534,91.00,0.00,100.00,0.00,32.77,7.50,343999.31,268455.57
15243,91.00,0.00,88.04,0.00,0.00,6.67,343999.31,267963.45
15271,91.00,0.00,100.00,0.00,245.91,7.82,343999.31,266585.49
15738,91.00,0.00,100.00,0.00,188.19,8.00,343999.31,266782.34
17418,91.00,16.56,89.69,0.00,0.00,7.06,343999.31,267668.17
23731,91.00,0.00,100.00,0.00,101.61,8.87,343999.31,267077.62
24834,91.00,5.01,100.00,0.00,0.00,6.90,343999.31,267865.02
25612,91.00,7.61,100.00,0.00,18.09,6.96,343999.31,268258.72
27434,91.00,0.00,100.00,0.00,130.47,8.49,343999.31,266979.19
29490,91.00,0.00,100.00,0.00,217.05,7.95,343999.31,266683.92
31433,91.00,33.89,100.00,0.00,303.63,7.16,343999.31,266388.64
33746,91.00,0.00,100.00,0.00,0.00,7.34,343999.31,267766.60
4151,90.73,2.86,100.00,0.00,37.59,7.58,343999.31,268554.00
25209,90.61,0.00,100.00,0.00,361.35,7.77,343999.31,266191.79
15795,90.10,25.86,95.30,0.00,30.11,6.21,343999.31,268652.42
765,90.00,43.65,90.08,0.00,28.32,5.87,343999.31,268750.85
25107,90.00,29.65,90.37,0.00,191.85,11.99,343999.31,270128.80
32103,90.00,3.81,81.41,0.00,221.81,12.00,343999.31,270227.23
34542,90.00,2.18,90.64,0.00,161.91,9.58,343999.31,270030.38
37577,90.00,14.67,91.63,0.00,131.98,7.60,343999.31,269931.95
18862,89.83,0.00,84.15,0.00,228.63,10.99,343999.31,270325.65
28245,89.80,64.30,63.05,0.00,25.85,5.59,343999.31,268849.27
14718,89.65,10.52,100.00,0.00,390.21,8.83,343999.31,266093.37
32017,89.19,44.35,45.07,0.00,10.53,5.50,343999.31,268947.70
31571,89.05,31.96,70.41,0.00,231.01,11.67,343999.31,270424.08
1801,89.01,61.11,44.73,0.00,0.00,5.66,343999.31,269046.12
21548,89.00,82.92,9.92,0.00,0.00,2.71,343999.31,269341.40
800,89.00,13.49,70.13,0.00,441.33,26.76,343999.31,271605.18
1688,89.00,97.11,0.00,0.00,271.42,25.98,343999.31,270817.78
1906,89.00,9.50,60.64,0.00,416.60,26.63,343999.31,271506.75
2356,89.00,28.46,51.88,0.00,493.02,26.93,343999.31,272097.30
6273,89.00,0.77,100.00,0.00,419.10,9.14,343999.31,265994.94
6404,89.00,7.33,55.58,0.00,492.52,26.09,343999.31,271802.03
6855,89.00,0.00,100.00,0.00,711.65,11.00,343999.31,265010.69
7020,89.00,60.46,38.15,0.00,0.00,4.34,343999.31,269242.97
7388,89.00,0.00,76.24,0.00,863.82,16.54,343999.31,263928.01
10061,89.00,0.00,82.73,0.00,518.82,26.09,343999.31,271900.45
10470,89.00,0.00,50.00,0.00,923.58,15.86,343999.31,264124.86
11699,89.00,0.00,86.97,0.00,326.05,26.35,343999.31,271113.05
11993,89.00,0.00,100.00,0.00,477.21,9.00,343999.31,265798.09
12619,89.00,53.64,51.90,0.00,347.10,27.00,343999.31,271211.48
13871,89.00,44.65,77.37,0.00,800.37,12.51,343999.31,264715.42
14239,89.00,0.00,100.00,0.00,448.12,9.00,343999.31,265896.52
15295,89.00,8.49,89.55,0.00,373.78,26.25,343999.31,272491.01
17220,89.00,23.53,62.48,0.00,830.01,12.80,343999.31,264616.99
17576,89.00,0.00,100.00,0.00,506.31,9.87,343999.31,265699.67
19419,89.00,11.21,67.12,0.00,948.28,15.24,343999.31,264223.29
19934,89.00,22.43,79.75,0.00,392.51,27.00,343999.31,271408.33
20020,89.00,26.13,53.94,0.00,723.11,45.51,343999.31,277510.69
21127,89.00,24.23,24.09,0.00,918.75,14.15,343999.31,264321.71
22086,89.00,9.02,93.82,0.00,770.77,12.01,343999.31,264813.84
22331,89.00,54.81,86.01,0.00,433.35,26.05,343999.31,272294.16
24401,89.00,0.00,65.48,0.00,893.70,16.56,343999.31,264026.44
24536,89.00,80.96,28.78,0.00,692.69,43.48,343999.31,277313.84
24545,89.00,71.04,28.27,0.00,0.00,5.48,343999.31,269144.55
24784,89.00,4.29,80.48,0.00,403.55,26.04,343999.31,272392.58
24982,89.00,72.61,58.79,0.00,236.95,14.48,343999.31,270522.50
25056,89.00,16.43,82.66,0.00,369.28,26.97,343999.31,271309.90
28143,89.00,100.00,4.37,0.00,245.77,21.49,343999.31,270620.93
28993,89.00,36.59,87.32,0.00,306.36,26.14,343999.31,271014.63
29084,89.00,34.96,48.82,0.00,466.66,26.47,343999.31,271703.60
33574,89.00,41.14,67.17,0.00,463.18,26.82,343999.31,272195.73
34929,89.00,40.49,51.04,0.00,287.96,26.37,343999.31,270916.20
37033,89.00,38.04,59.45,0.00,522.88,26.98,343999.31,271998.88
37695,89.00,100.00,0.00,0.00,257.30,24.95,343999.31,270719.35
40238,89.00,32.34,57.26,0.00,775.24,48.90,343999.31,277805.97
48134,89.00,40.93,53.29,0.00,707.43,44.72,343999.31,277412.27
49012,89.00,7.73,73.34,0.00,739.68,46.52,343999.31,277609.12
51238,89.00,8.22,78.05,0.00,757.07,48.28,343999.31,277707.54
514,89.00,3.79,100.00,0.00,741.19,11.42,343999.31,264912.27
7847,89.00,36.40,71.20,0.00,678.96,42.09,343999.31,277215.42
4188,88.98,2.83,86.04,0.00,344.05,26.14,343999.31,272589.43
48427,88.96,0.00,66.74,0.00,397.15,44.92,343999.31,280069.75
26212,88.95,11.48,45.55,0.00,889.25,13.40,343999.31,264420.14
44489,88.87,0.00,63.42,0.00,794.12,48.43,343999.31,277904.39
16593,88.85,25.09,60.34,0.00,859.67,13.32,343999.31,264518.56
1923,88.79,0.00,82.37,0.00,833.95,16.10,343999.31,263829.59
47687,88.79,37.00,77.91,0.00,666.29,41.73,343999.31,277116.99
13760,88.77,0.00,98.30,0.00,535.44,10.00,343999.31,265601.24
18497,88.74,0.00,100.00,0.00,682.16,11.00,343999.31,265109.12
37352,88.74,0.00,84.49,0.00,425.30,45.22,343999.31,279971.32
50283,88.55,38.01,44.04,0.00,813.66,48.11,343999.31,278002.82
27547,88.40,28.18,80.08,0.00,314.38,26.26,343999.31,272687.86
49711,88.31,0.00,74.54,0.00,369.28,44.81,343999.31,280168.17
25170,88.21,0.00,97.08,0.00,564.65,10.21,343999.31,265502.82
49346,88.17,9.73,74.86,0.00,833.83,47.72,343999.31,278101.24
21411,88.15,0.00,92.80,0.00,804.09,16.00,343999.31,263731.16
46680,88.09,72.41,46.57,0.00,646.30,38.68,343999.31,277018.56
52230,88.08,61.27,19.01,0.00,314.68,43.67,343999.31,280365.02
22547,88.07,0.00,100.00,0.00,652.70,11.00,343999.31,265207.54
27454,88.02,0.00,100.00,0.00,593.94,11.00,343999.31,265404.39
268,88.00,8.90,51.68,0.00,198.29,23.59,343999.31,275148.49
3529,88.00,0.99,100.00,0.00,774.24,15.99,343999.31,263632.74
4615,88.00,0.00,100.00,0.00,714.58,15.21,343999.31,263435.89
5816,88.00,95.97,29.78,0.00,167.22,32.88,343999.31,280955.57
6676,88.00,47.45,55.06,0.00,539.92,47.90,343999.31,279577.62
8460,88.00,0.00,81.29,0.00,654.98,15.49,343999.31,263239.04
8471,88.00,46.36,78.80,0.00,89.77,22.00,343999.31,274361.08
8696,88.00,8.24,62.80,0.00,236.85,39.25,343999.31,280660.30
8892,88.00,30.41,74.57,0.00,106.86,22.14,343999.31,273376.83
9152,88.00,0.00,92.39,0.00,684.77,15.13,343999.31,263337.46
13739,88.00,43.28,61.07,0.00,176.44,23.10,343999.31,275050.06
15113,88.00,20.70,74.10,0.00,136.62,22.94,343999.31,273278.41
15345,88.00,0.00,100.00,0.00,744.40,15.87,343999.31,263534.31
16082,88.00,10.09,43.38,0.00,262.17,41.04,343999.31,280561.87
16101,88.00,52.70,54.18,0.00,18.13,21.00,343999.31,273672.11
16904,88.00,39.63,65.51,0.00,140.33,22.75,343999.31,274853.21
18049,88.00,10.47,56.20,0.00,64.17,26.72,343999.31,281349.27
22319,88.00,53.95,79.19,0.00,272.33,25.61,343999.31,275443.76
23878,88.00,6.67,92.89,0.00,284.75,26.06,343999.31,272786.28
23890,88.00,12.02,74.75,0.00,862.69,50.12,343999.31,278494.94
24654,88.00,32.40,77.12,0.00,86.96,28.48,343999.31,281250.85
28040,88.00,50.82,40.78,0.00,744.58,51.75,343999.31,278888.64
28887,88.00,0.00,100.00,0.00,623.29,11.00,343999.31,265305.97
29661,88.00,29.70,76.14,0.00,892.29,47.79,343999.31,278396.52
29810,88.00,19.21,73.07,0.00,166.43,23.73,343999.31,273179.98
30605,88.00,0.00,92.83,0.00,35.29,25.41,343999.31,281447.70
32049,88.00,38.86,36.20,0.00,685.78,51.02,343999.31,279085.49
32868,88.00,67.04,28.91,0.00,212.61,38.05,343999.31,280758.72
34271,88.00,37.43,55.60,0.00,627.20,49.98,343999.31,279282.34
35016,88.00,57.40,49.10,0.00,598.01,49.35,343999.31,279380.77
37522,88.00,72.79,81.59,0.00,77.21,21.95,343999.31,273475.26
38032,88.00,24.00,84.50,0.00,127.82,22.31,343999.31,274754.79
38844,88.00,49.62,50.05,0.00,298.78,26.85,343999.31,275542.19
39137,88.00,22.88,81.05,0.00,196.24,24.37,343999.31,273081.56
40076,88.00,18.38,85.85,0.00,409.18,29.01,343999.31,275935.89
40149,88.00,24.60,79.64,0.00,0.00,20.72,343999.31,273770.53
40594,88.00,30.30,65.60,0.00,833.11,50.90,343999.31,278593.37
41027,88.00,36.39,84.38,0.00,381.08,28.82,343999.31,275837.46
41366,88.00,57.97,72.41,0.00,325.81,27.74,343999.31,275640.61
41476,88.00,4.26,100.00,0.00,225.73,24.89,343999.31,272983.13
41492,88.00,18.98,49.73,0.00,583.58,32.89,343999.31,276723.29
41864,88.00,26.15,76.29,0.00,246.61,24.79,343999.31,275345.34
41915,88.00,0.02,98.22,0.00,255.20,25.15,343999.31,272884.71
42267,88.00,24.39,84.37,0.00,156.86,22.97,343999.31,274951.64
42379,88.00,30.77,55.29,0.00,31.19,21.75,343999.31,274164.23
43772,88.00,29.43,27.83,0.00,221.83,24.32,343999.31,275246.91
44406,88.00,5.25,89.59,0.00,625.10,35.93,343999.31,276920.14
44580,88.00,13.97,66.70,0.00,458.51,30.97,343999.31,276132.74
44601,88.00,39.85,77.93,0.00,118.47,22.20,343999.31,274656.36
44898,88.00,32.86,58.31,0.00,104.40,22.00,343999.31,274459.51
45056,88.00,36.45,77.92,0.00,112.42,29.73,343999.31,281152.42
45197,88.00,49.83,61.27,0.00,2.51,21.00,343999.31,274065.81
45657,88.00,7.61,85.07,0.00,479.36,31.00,343999.31,276231.16
45728,88.00,29.27,90.18,0.00,47.59,21.53,343999.31,273573.68
45883,88.00,8.25,82.48,0.00,110.15,22.05,343999.31,274557.94
46418,88.00,22.47,62.84,0.00,60.42,22.00,343999.31,274262.66
48278,88.00,21.82,69.46,0.00,353.26,28.49,343999.31,275739.04
49474,88.00,2.87,81.53,0.00,854.53,47.82,343999.31,278199.67
49529,88.00,62.52,61.92,0.00,656.46,50.12,343999.31,279183.92
49544,88.00,82.41,43.00,0.00,437.51,30.19,343999.31,276034.31
50505,88.00,33.39,69.70,0.00,482.28,45.96,343999.31,279774.47
50718,88.00,7.72,44.93,0.00,604.43,34.27,343999.31,276821.71
50948,88.00,7.49,69.29,0.00,511.03,47.25,343999.31,279676.05
51097,88.00,53.18,84.83,0.00,774.05,51.49,343999.31,278790.22
52416,88.00,0.00,81.39,0.00,875.29,47.97,343999.31,278298.09
52632,88.00,25.61,50.09,0.00,341.76,44.53,343999.31,280266.60
53367,88.00,44.82,64.63,0.00,715.15,51.24,343999.31,278987.07
53852,88.00,39.93,53.20,0.00,803.56,51.64,343999.31,278691.79
53894,88.00,2.80,80.59,0.00,568.92,48.01,343999.31,279479.19
54423,88.00,28.82,76.29,0.00,453.70,45.00,343999.31,279872.90
54549,88.00,75.03,21.40,0.00,288.09,42.51,343999.31,280463.45
55083,88.00,100.00,0.00,0.00,189.61,35.07,343999.31,280857.15
55812,88.00,0.00,99.89,0.00,5.89,24.93,343999.31,281546.12
50383,87.98,35.73,63.23,0.00,0.00,24.24,343999.31,281644.55
34273,87.85,73.20,30.97,0.00,139.39,31.20,343999.31,281054.00
4336,88.00,19.21,0.37,0.00,622.13,15.77,343946.46,263179.90
3723,88.00,7.61,19.48,0.00,652.04,15.25,343935.30,263248.25
51542,87.00,0.00,99.94,0.00,79.25,24.89,343929.38,282007.49
20002,88.00,3.42,33.45,0.00,681.96,14.62,343922.31,263340.99
4204,88.00,0.00,49.73,0.00,711.89,14.47,343912.18,263438.03
53474,87.00,10.02,97.21,0.00,49.41,23.32,343903.27,281937.35
275,88.00,0.00,46.74,0.00,741.82,14.52,343903.10,263535.60
653,92.00,36.67,87.21,0.00,0.00,7.17,343900.88,267471.32
19200,92.00,0.78,100.00,0.00,35.70,8.00,343900.88,267274.47
29320,92.00,0.00,100.00,0.00,6.84,7.99,343900.88,267372.90
27580,91.91,0.00,100.00,0.00,64.56,8.00,343900.88,267176.04
32197,91.39,68.59,15.89,0.00,0.00,5.58,343900.88,267569.75
11192,91.04,0.00,100.00,0.00,93.42,8.00,343900.88,267077.62
32689,91.00,57.47,65.71,0.00,0.00,5.76,343900.88,267766.60
2152,91.00,7.46,97.42,0.00,295.44,7.70,343900.88,266388.64
4058,91.00,13.51,31.32,0.00,0.00,5.78,343900.88,267963.45
4637,91.00,22.93,50.62,0.00,0.00,5.52,343900.88,267865.02
8067,91.00,0.11,86.84,0.00,0.00,6.39,343900.88,268160.30
8378,91.00,0.00,100.00,0.00,208.86,8.00,343900.88,266683.92
9792,91.00,58.28,61.84,0.00,0.00,6.09,343900.88,267668.17
15359,91.00,0.00,100.00,0.00,180.00,8.00,343900.88,266782.34
17834,91.00,0.00,100.00,0.00,122.28,8.00,343900.88,266979.19
18985,91.00,0.00,100.00,0.00,237.72,8.00,343900.88,266585.49
19570,91.00,10.05,93.49,0.00,0.00,7.60,343900.88,268258.72
21598,91.00,0.11,99.65,0.00,0.00,7.86,343900.88,268357.15
21888,91.00,0.00,100.00,0.00,151.14,7.96,343900.88,266880.77
31169,91.00,0.00,100.00,0.00,266.58,8.00,343900.88,266487.07
34295,91.00,26.94,77.34,0.00,0.00,5.90,343900.88,268061.87
27832,90.96,7.61,67.16,0.00,324.42,7.11,343900.88,266290.22
19793,90.84,0.00,100.00,0.00,4.13,8.00,343900.88,268455.57
24973,90.18,10.21,74.26,0.00,353.52,7.86,343900.88,266191.79
8467,90.16,4.19,99.58,0.00,11.22,7.90,343900.88,268554.00
4297,90.00,20.30,97.84,0.00,0.30,6.07,343900.88,268652.42
10603,90.00,9.21,91.35,0.00,194.37,13.94,343900.88,270128.80
32823,90.00,15.50,77.96,0.00,224.19,14.67,343900.88,270227.23
13904,89.93,0.00,100.00,0.00,0.00,5.39,343900.88,268750.85
10904,89.61,18.83,67.33,0.00,164.54,10.36,343900.88,270030.38
35030,89.20,29.53,67.94,0.00,254.02,14.23,343900.88,270325.65
9392,89.13,16.96,87.54,0.00,382.62,8.25,343900.88,266093.37
30234,89.10,0.16,99.43,0.00,134.71,8.16,343900.88,269931.95
30099,89.02,7.17,100.00,0.00,0.00,5.00,343900.88,268849.27
933,89.00,89.58,29.86,0.00,284.64,26.14,343900.88,270719.35
1563,89.00,0.00,100.00,0.00,470.32,9.00,343900.88,265798.09
1714,89.00,100.00,0.00,0.00,0.00,5.86,343900.88,269439.82
2300,89.00,98.78,0.00,0.00,46.19,8.80,343900.88,269636.67
2436,89.00,15.98,70.77,0.00,411.75,9.29,343900.88,265994.94
3618,89.00,96.82,19.63,0.00,297.56,26.52,343900.88,270817.78
4796,89.00,18.06,68.27,0.00,943.53,20.34,343900.88,264223.29
5152,89.00,35.12,62.25,0.00,312.75,26.65,343900.88,270916.20
5244,89.00,6.88,88.70,0.00,0.00,5.00,343900.88,268947.70
6542,89.00,1.24,77.94,0.00,520.87,26.42,343900.88,271998.88
8856,89.00,25.02,73.28,0.00,795.36,13.25,343900.88,264715.42
10131,89.00,41.99,67.06,0.00,0.00,5.29,343900.88,269046.12
11404,89.00,100.00,0.00,0.00,18.37,6.14,343900.88,269538.25
11687,89.00,61.27,28.37,0.00,891.54,14.89,343900.88,264026.44
14254,89.00,43.34,49.55,0.00,913.85,19.45,343900.88,264321.71
14340,89.00,3.40,88.96,0.00,765.81,12.17,343900.88,264813.84
15610,89.00,0.00,100.00,0.00,440.99,8.64,343900.88,265896.52
19295,89.00,19.49,75.38,0.00,434.63,26.42,343900.88,271506.75
19562,89.00,55.60,50.92,0.00,921.50,18.49,343900.88,264124.86
20520,89.00,30.80,85.84,0.00,430.95,26.09,343900.88,272294.16
21402,89.00,35.19,73.14,0.00,482.97,26.49,343900.88,271703.60
21614,89.00,84.34,0.00,0.00,0.00,4.87,343900.88,269341.40
21726,89.00,4.89,70.60,0.00,490.89,26.50,343900.88,272097.30
22240,89.00,47.81,71.26,0.00,824.94,14.43,343900.88,264616.99
24183,89.00,85.54,21.07,0.00,0.00,4.39,343900.88,269144.55
24575,89.00,5.00,86.53,0.00,507.99,26.07,343900.88,271802.03
26422,89.00,53.65,87.56,0.00,329.88,26.32,343900.88,271014.63
26926,89.00,27.65,64.41,0.00,460.92,26.40,343900.88,272195.73
27416,89.00,24.30,72.49,0.00,400.98,26.15,343900.88,272392.58
29702,89.00,5.31,84.90,0.00,533.53,26.02,343900.88,271900.45
30091,89.00,11.32,85.57,0.00,389.52,26.76,343900.88,271309.90
30466,89.00,88.65,15.63,0.00,0.00,3.31,343900.88,269242.97
30654,89.00,57.34,16.47,0.00,274.22,24.57,343900.88,270620.93
34466,89.00,53.53,12.83,0.00,75.36,8.99,343900.88,269735.10
34830,89.00,63.48,65.86,0.00,266.08,18.16,343900.88,270522.50
36953,89.00,47.59,54.20,0.00,411.60,27.00,343900.88,271408.33
37524,89.00,62.33,68.87,0.00,260.75,15.36,343900.88,270424.08
38351,89.00,27.50,77.64,0.00,104.96,8.00,343900.88,269833.53
39148,89.00,14.95,85.69,0.00,348.63,26.42,343900.88,271113.05
40974,89.00,33.85,71.45,0.00,458.48,26.93,343900.88,271605.18
41192,89.00,68.40,39.03,0.00,368.45,27.00,343900.88,271211.48
41521,89.00,67.57,52.64,0.00,371.02,26.42,343900.88,272491.01
27206,89.00,35.43,72.63,0.00,884.19,17.96,343900.88,264420.14
9875,88.99,0.00,99.47,0.00,499.73,9.67,343900.88,265699.67
19589,88.96,38.45,75.54,0.00,854.55,15.69,343900.88,264518.56
7865,88.71,53.53,33.08,0.00,341.07,26.75,343900.88,272589.43
7910,88.62,0.00,99.73,0.00,736.29,11.39,343900.88,264912.27
51206,88.59,11.35,70.40,0.00,681.75,44.88,343900.88,277412.27
20210,88.52,15.17,74.56,0.00,698.01,45.70,343900.88,277510.69
28231,88.51,44.68,27.38,0.00,666.44,42.83,343900.88,277313.84
29530,88.50,18.55,79.90,0.00,715.16,46.45,343900.88,277609.12
23835,88.45,4.59,58.49,0.00,733.13,47.29,343900.88,277707.54
18006,88.43,34.71,28.69,0.00,861.59,14.65,343900.88,263928.01
10001,88.27,22.01,49.22,0.00,416.26,44.63,343900.88,279971.32
27376,88.21,7.61,63.49,0.00,529.20,9.99,343900.88,265601.24
41129,88.20,18.94,85.46,0.00,281.20,26.14,343900.88,272786.28
49883,88.19,0.76,49.89,0.00,751.87,48.44,343900.88,277805.97
3818,88.16,16.63,56.40,0.00,652.16,40.93,343900.88,277215.42
53035,88.11,31.00,61.49,0.00,387.45,44.21,343900.88,280069.75
28333,88.03,0.00,100.00,0.00,706.82,11.00,343900.88,265010.69
35150,88.01,0.00,76.11,0.00,251.28,25.27,343900.88,272884.71
20057,88.01,0.00,100.00,0.00,677.22,11.00,343900.88,265109.12
20396,88.00,18.77,28.00,0.00,831.64,14.68,343900.88,263829.59
2281,88.00,5.29,69.47,0.00,771.32,48.68,343900.88,277904.39
1250,88.00,24.76,52.58,0.00,43.31,21.30,343900.88,273573.68
1365,88.00,17.43,76.78,0.00,180.00,23.28,343900.88,275148.49
1798,88.00,4.81,71.42,0.00,69.86,22.00,343900.88,274361.08
2075,88.00,77.65,52.23,0.00,591.61,49.13,343900.88,279380.77
2666,88.00,10.69,85.09,0.00,191.53,24.52,343900.88,273081.56
3277,88.00,7.92,70.08,0.00,532.82,47.30,343900.88,279577.62
4177,88.00,0.00,100.00,0.00,647.54,11.00,343900.88,265207.54
4566,88.00,0.00,100.00,0.00,617.89,11.00,343900.88,265305.97
5528,88.00,4.98,67.32,0.00,114.93,23.00,343900.88,274853.21
6473,88.00,30.08,55.33,0.00,131.92,22.95,343900.88,273278.41
8293,88.00,6.32,66.21,0.00,812.11,47.78,343900.88,278101.24
8483,88.00,1.86,70.86,0.00,100.01,22.51,343900.88,274754.79
9794,88.00,0.00,100.00,0.00,588.28,10.55,343900.88,265404.39
10675,88.00,22.45,75.42,0.00,90.59,22.09,343900.88,274656.36
10687,88.00,49.07,88.31,0.00,37.49,21.20,343900.88,274164.23
13604,88.00,20.98,66.56,0.00,21.76,25.22,343900.88,281447.70
14397,88.00,38.09,37.11,0.00,342.64,28.06,343900.88,275739.04
16225,88.00,39.44,67.52,0.00,80.90,22.14,343900.88,274557.94
19179,88.00,20.61,82.05,0.00,8.08,21.00,343900.88,274065.81
19744,88.00,72.19,53.36,0.00,562.01,33.00,343900.88,276723.29
19779,88.00,30.92,44.21,0.00,102.27,21.99,343900.88,273376.83
20734,88.00,3.61,34.28,0.00,801.70,14.57,343900.88,263731.16
21057,88.00,41.77,68.30,0.00,650.63,49.51,343900.88,279183.92
22045,88.00,1.11,42.69,0.00,771.75,14.61,343900.88,263632.74
22531,88.00,25.86,63.35,0.00,274.73,41.12,343900.88,280463.45
22913,88.00,34.34,46.48,0.00,625.79,37.22,343900.88,277018.56
24200,88.00,26.26,65.61,0.00,739.45,49.28,343900.88,278888.64
25966,88.00,15.91,66.13,0.00,709.81,48.97,343900.88,278987.07
26059,88.00,23.87,33.19,0.00,74.91,22.00,343900.88,274459.51
26465,88.00,42.90,17.46,0.00,582.68,33.91,343900.88,276821.71
26941,88.00,33.38,92.13,0.00,286.35,25.90,343900.88,275542.19
28251,88.00,0.00,93.51,0.00,558.71,10.01,343900.88,265502.82
28854,88.00,1.06,67.10,0.00,371.20,28.97,343900.88,275837.46
29004,88.00,28.29,79.18,0.00,853.51,47.02,343900.88,278298.09
31535,88.00,75.75,45.02,0.00,330.46,43.47,343900.88,280266.60
32236,88.00,91.53,12.99,0.00,195.32,36.09,343900.88,280758.72
32563,88.00,6.64,90.35,0.00,832.89,47.08,343900.88,278199.67
33129,88.00,12.18,90.81,0.00,457.78,30.81,343900.88,276231.16
33506,88.00,19.57,77.05,0.00,161.69,23.87,343900.88,273179.98
34491,88.00,32.29,50.80,0.00,147.27,30.99,343900.88,280955.57
35250,88.00,0.00,91.31,0.00,221.39,24.97,343900.88,272983.13
35409,88.00,24.90,89.09,0.00,638.96,40.45,343900.88,277116.99
35674,88.00,46.93,80.03,0.00,474.32,45.66,343900.88,279774.47
36513,88.00,31.22,71.69,0.00,358.83,43.47,343900.88,280168.17
37215,88.00,58.59,56.96,0.00,798.81,49.21,343900.88,278691.79
37248,88.00,22.02,64.64,0.00,205.36,23.75,343900.88,275246.91
37700,88.00,25.06,60.96,0.00,311.13,26.69,343900.88,272687.86
38112,88.00,34.80,41.79,0.00,72.76,21.89,343900.88,273475.26
39304,88.00,9.95,50.65,0.00,791.43,48.84,343900.88,278002.82
39658,88.00,39.63,69.32,0.00,769.12,49.02,343900.88,278790.22
39810,88.00,0.27,71.68,0.00,828.53,48.45,343900.88,278593.37
39818,88.00,44.09,77.61,0.00,231.70,24.01,343900.88,275345.34
40252,88.00,73.11,65.03,0.00,314.35,27.00,343900.88,275640.61
40916,88.00,7.67,81.95,0.00,60.68,21.93,343900.88,274262.66
