OBJECTID,Elevation_m,Pct_GreenSpace,Pct_Impervious,Pct_Canopy,Distance_from_water_m,POINT_X,POINT_Y
26867,22.81,0,85.6,30,1283.42,348822.1417,265010.6906
26868,20.8,0,99.16,30,554.44,358270.9611,271900.4544
26869,53.96,0,46.98,50.79,226.9,338979.6217,276329.5886
26870,23.12,0,98.6,30,512.26,347641.0394,269735.1002
26871,6.15,0,44.78,50,119.37,357975.6854,269439.8245
26872,39.79,0,43.8,65.54,767.37,356893.0081,277510.6909
26873,35,98.51,56.26,50,229.38,340751.2753,274557.935
26874,22.38,0,62.24,40,432.75,351774.898,281250.8484
26875,27.65,0,57.34,40,654.85,347542.6141,276428.0136
26877,18.63,0,66.32,30,217.73,351381.197,272294.1554
26878,16.28,0,100,50,733.18,351971.7483,265502.8166
26879,26.31,40.59,43.84,40,669.06,356204.0318,269833.5252
26880,10.94,0,94.46,30,94.11,353349.7009,270719.3521
26881,34.68,0,91.21,40,313.87,341637.1023,269931.9505
26882,8.86,0,98.83,40,193.32,350593.7953,276526.4389
26883,42.65,0,91.38,30,729.6,341538.677,271506.7538
26885,8.86,0,100,40,62.8,343113.4803,267077.6196
26886,38.47,0,68.81,40,940.89,356204.0318,271900.4544
26887,22.19,0,80.51,40,1458.03,349314.2677,265699.667
26888,52.94,0,84.59,40,787.52,355022.9295,274459.5097
26890,27.68,0,82.57,30,728.05,341243.4013,265404.3913
26891,4.35,0,84.62,40,202.3,348822.1417,270916.2025
26892,14,0,100,50,538.6,352660.7246,265207.541
26893,23,0,100,30,1400.19,348625.2914,265502.8166
26895,29.04,0,82.24,50,180.23,336223.7161,274951.6357
26896,16.94,0,93.59,40,260.89,353448.1262,276624.8639
26897,14.59,0,98.73,40,101.39,351971.7483,275640.612
26898,4.05,0,88.14,50,72.32,358074.1108,269242.9742
26899,26.66,0,74.44,38.03,638.5,341341.8266,265699.667
26900,24.19,0,76.76,50,41.11,338979.6217,269931.9505
26901,2.1,0,100,50,55.58,354333.9529,265010.6906
26902,27.44,0,68.58,81.15,673.6,358270.9611,274262.6593
26903,25.16,0,85.12,40,831.72,348822.1417,274656.36
26904,27,0,62.98,40.03,769.96,341637.1023,265010.6906
26905,8.59,0,64.56,58.45,182.88,359255.2131,271014.6278
26906,25,0,97.18,30,574.86,346558.3621,267963.4465
26908,21.47,0,72.38,30,816.25,349707.9687,262254.7847
26909,9.86,0,4.03,63.76,485.86,343605.6062,265699.667
26910,30.85,0,33.97,50,791.04,335780.3604,269936.5719
26911,15.64,0,54.26,40,658.7,353152.8506,260581.5565
26912,12.94,0,90.27,50,201.66,357581.9848,268947.6985
26913,15.54,7.77,18.29,40,255.66,345180.4095,268258.7222
26914,3.59,0,98.46,40,83.4,344983.5592,270817.7775
26915,54.41,97.62,0,100,351.92,337503.2438,265994.9426
26916,15.44,0,100,40,394.83,349314.2677,270128.8008
26917,21.54,0,79.08,66.43,1029.84,348625.2914,268160.2969
26919,23.35,40,93.78,30,1108.91,346952.0631,265305.966
26920,25.86,40,74.17,50,103.88,342030.803,275246.9113
26921,29.98,0,87.74,40,553.72,347247.3388,278101.2422
26922,19.21,0,78.14,40,286.45,349609.5434,256644.5486
26923,30.52,100,0,50,165.6,337995.3698,265502.8166
26924,29.48,18.72,100,40,297.78,355416.6302,281742.9744
26925,31.47,0,100,50,731.56,336271.6501,268303.8205
26926,26.4,0,64.41,30,460.92,343900.8819,272195.7301
26928,27,0,53.4,40,457.22,338585.9211,266388.6433
26929,24.47,0,58.52,52.12,508.49,356696.1578,269636.6748
26930,44.5,0,75.8,51.34,1180.9,356400.8822,274262.6593
26931,27.91,0,75.3,68.61,507.35,358861.5121,274361.0843
26932,8.08,0,5.68,40,330.72,343211.9056,266191.7929
26933,24.7,0,88.73,60.49,569.75,348034.7401,276821.7146
26935,14.95,0,86.12,40,820.04,351774.898,264912.2653
26936,4.41,0,33.1,50,38.72,355219.7799,267176.0449
26937,26.26,0,39.58,40,595.52,338487.4957,266880.7692
26938,25,0,82.14,40,550.9,345475.6852,266388.6433
26939,28.13,0,71.88,40,519.67,351085.9213,280857.1478
26940,22.03,0,100,40,573.94,349215.8427,269538.2498
26941,25.9,0,92.13,40,286.35,343900.8819,275542.187
26944,19.9,0,92.08,40,632.1,349511.1184,269242.9742
26945,18.21,0,99.89,30,1038.96,349117.4174,267963.4465
26946,18.68,0,66.22,50,376.39,357089.8588,269439.8245
26950,23.83,0,77.87,30,1268.19,348526.8661,266782.3442
26951,23.84,0,99.92,30,1188.89,348723.7167,267569.7456
26953,25.28,0,89,30,80.83,343408.7559,269144.5488
26954,40.46,0,84.46,50,635.21,337207.9681,266880.7692
26956,20.01,0,64.63,40,746.44,349806.3937,261368.9581
26957,25.26,0,92.38,40,596.42,345770.9605,266585.4936
26958,23.85,0,100,40,176.77,348231.5908,278888.6439
26959,36.21,0,100,40,762.93,355318.2052,271703.6041
26961,28.45,28.46,47.67,99.97,883.51,357975.6854,280955.5728
26962,65.88,100,0,100,333.73,336814.2675,264912.2653
26963,12.68,0,93.38,50,683.86,351578.0473,266880.7692
26964,26.97,0,87.1,34.21,746.56,342129.2283,264912.2653
26966,9.48,0,59.82,40,189.28,345081.9842,268455.5725
26967,20.84,0,53.81,67.14,22.49,335928.4405,273573.683
26969,23.27,0,72.49,45.1,1316.68,348231.5908,266191.7929
26970,23.77,0,94.68,30,98.97,343310.3306,268947.6985
26971,35.35,100,4.96,63.12,179.68,340259.1493,274459.5097
26972,15.73,27.09,60.27,66.9,103.02,353743.4019,256152.4226
26974,12.06,0,27.12,50,24.23,351971.7483,274951.6357
26975,27.24,100,0,100,177.01,346853.6378,283022.5021
26976,39.42,0,15.32,94.99,272.83,339176.4724,271802.0294
26977,5.07,0,21.72,50,250.81,353546.5516,266093.3676
26978,9.98,0,100,30,122.58,351774.898,271802.0294
26979,36.71,0,96.78,40,863.3,356302.4572,271605.1788
26980,22.96,0,87.87,40,383.1,350101.6694,280365.0218
26981,17.81,0,58.95,40,327.63,351578.0473,279577.6202
26982,33.06,40,42.36,51.81,585.11,357483.5595,277609.1162
26983,31.43,0,62.81,40,751.35,357090.0638,281839.5861
26984,17.17,0,48.9,79.24,700.02,358467.8114,273179.982
26985,20.04,0,96.46,30,972.7,347641.0394,264321.714
26986,25.19,0,73.2,40,254.32,342129.2283,266683.9189
26987,24,0,73.66,40,548.58,345081.9842,265994.9426
26988,24.7,0,97.72,30,850.84,346263.0865,265798.092
26990,49.4,0,64.02,43.19,477.49,354038.6776,273278.4074
26992,23.93,0,97.12,50,591.1,337404.8188,268258.7222
26993,16.99,0,95.97,50,370,350889.071,273672.108
26994,14.96,0,70.8,50,613.46,352365.449,265502.8166
26995,18.02,53.5,65.22,73.15,339.19,357385.1341,269931.9505
26996,14.11,0,40.94,59.18,154.81,341243.4013,267766.5962
26997,30.82,0,88.1,50,352.66,339471.7477,271802.0294
26999,33.29,0,12.91,50,167.68,340849.7007,276624.8639
27000,26.82,0,92.08,50,747.47,337207.9681,267274.4702
27001,45.06,34.2,92.95,40,993.83,355711.9058,272491.0057
27002,29.08,0,50.64,52.13,125.97,343015.0549,281053.9981
27003,22.1,0,99.21,40,506.23,349018.9924,269833.5252
27004,27.73,0,68.83,40,224.71,341932.378,274557.935
27005,20.94,0,58,50,68.64,354629.2285,281152.4234
27006,21.63,0,0,100,77.88,341440.252,267963.4465
27007,4.08,0,100,40,76.04,346459.9371,270817.7775
27008,12,0,83.66,40,475.67,349215.8427,257825.6509
27009,47,40,97.48,30,578.66,342030.803,270719.3521
27010,22.57,0,87.76,50,828.38,351282.772,266487.0686
27011,22.18,0,6.44,84.7,4.32,347148.9135,281546.1241
27012,28.01,0,82.1,52.78,257.83,339570.173,270424.0765
27013,20,0,42.63,45.87,444.7,356794.5831,269144.5488
27015,21.47,0,96.99,30,1516.26,348920.5671,265798.092
27016,23.11,0,63.86,72.15,68.14,359648.9137,276231.1633
27017,21,40,93.3,40,918.71,350396.945,261270.5328
27019,9.33,100,15.21,87.79,89.27,352857.5749,279380.7698
27020,31.99,0,66.94,50,324.84,337109.5431,274065.809
27022,73.75,100,0,78.36,210.21,337404.8188,265305.966
27023,43.09,100,0,72.15,360.29,339570.173,273868.9584
27024,12,0,100,40,326.54,351282.772,275935.8876
27025,30.39,0,95.18,40,276.49,341243.4013,270030.3758
27026,11.29,0,100,40,682.11,352267.024,264715.415
27027,60.25,0,42.06,66.31,897.69,355515.0555,274951.6357
27028,22.83,0,97.09,40,241.29,346459.9371,272294.1554
27030,7.15,0,10.52,50,87.99,351873.323,273376.8324
27031,1.47,0,100,20,173.57,352857.5749,268849.2732
27032,13.36,88.23,82.99,50,77.3,346853.6378,281053.9981
27033,34.43,0,41.28,67.11,510.52,355022.9295,278494.9429
27034,24,0,53.53,87.98,1054.9,347247.3388,266191.7929
27035,22.58,0,77.24,50,429.5,357286.7091,270424.0765
27036,25.1,0,83.56,40,141.45,343408.7559,275246.9113
27037,27.99,0,98.86,50,174.59,342719.7796,276034.3129
27038,19.88,0,56.55,50,803,356499.3075,258022.5012
27040,4.97,0,99.62,50,603.08,357385.1341,257235.0996
27041,3.93,0,100,40,162.65,347247.3388,272195.7301
27042,24.14,0,88.58,40,625.99,349806.3937,273770.5334
27043,33.01,0,30.08,86.5,661.49,356499.3075,270522.5018
27044,32.5,0,74.1,40,280.22,341735.5273,269735.1002
27045,36.42,0,79,50,254.31,341833.9526,277412.2656
27046,24,0,70.62,30,957.84,346656.7875,264321.714
27047,12.67,0,100,40,462.45,353054.4256,264616.9897
27048,21.75,70.4,29.83,92.92,67.77,339570.173,268553.9979
27049,21.87,0,40.07,59.8,1282.44,350200.0947,265109.1156
27050,23.02,0,44.11,66.88,1217.82,349117.4174,264616.9897
27051,4.2,0,100,40,2.01,345081.9842,269931.9505
27053,13.61,100,0,99.26,24.1,338782.7714,269735.1002
27054,33.57,6.96,61.74,41.47,311.04,343408.7559,280266.5965
27055,15.24,0,100,50,157.12,346066.2362,261172.1078
27056,27.93,0,28.31,95.09,500.78,359255.2131,280069.7462
27057,53.66,0,0,100,395.69,340062.299,277116.9902
27058,22.96,0,86.82,40,1183.04,349609.5434,267274.4702
27059,18.16,0,52.24,47.49,411.99,348822.1417,276428.0136
27060,10.08,0,96.48,30,279.98,347936.3151,272786.2814
27061,24.29,1.08,74.41,51.49,500.85,355318.2052,269931.9505
27062,3.92,0,100,40,16.56,348526.8661,271605.1788
27063,52.19,0,48.63,61.95,593.73,345180.4095,276821.7146
27064,17.25,0,98.1,40,740.84,352365.449,259302.0288
27065,11.87,32.54,67.16,40,591.63,352365.449,258711.4778
27066,24.93,0,85.63,30,187.61,344786.7085,273278.4074
27067,11.52,100,0,50,36.49,340554.425,268652.4229
27068,24.21,0,98.43,50,240.3,339668.5984,267865.0212
27069,16.06,0,100,50,248.8,345377.2598,260384.7061
27070,25.9,0,77.01,78.44,416.08,338684.3464,267766.5962
27071,25.63,0,78,58.79,263.82,344097.7322,275345.3366
27072,24.83,0,99.89,30,534.58,346263.0865,267865.0212
27074,27.73,0,81.18,55.66,496.6,339373.3227,267077.6196
27076,25.45,1.16,74.24,40,660.69,343211.9056,265109.1156
27077,24.47,0,91.86,30,713.68,344983.5592,265305.966
27078,27.1,0,79.55,30,734.97,340849.7007,265601.2416
27079,26.05,0,66.77,50,652.33,337896.9448,267372.8952
27080,6.22,0,75.93,40,236.04,346066.2362,270030.3758
27081,7.16,0,100,50,248.39,357778.8351,259597.3045
27082,8.35,0,100,30,481.06,350396.945,269439.8245
27083,26.01,0,60.07,40,564.22,350790.6457,280463.4468
27084,53,0,55.76,40,948.58,355613.4805,273672.108
27085,23.41,0,80.36,40,417.58,351381.197,279282.3445
27086,51.49,0,77.52,42.55,1067.74,356105.6065,275050.061
27087,33.37,0,45.03,61.45,184.28,341538.677,277215.4152
27088,38.69,0,78.65,40,761.28,341144.9763,279085.4942
27089,50.25,0,74.03,43.34,591.75,354530.8035,275148.486
27090,44.37,0,97.71,50,516.45,339471.7477,273278.4074
27091,22.13,0,84.3,40,359.29,346459.9371,269439.8245
27092,45.56,0,76.09,40,720.31,344786.7085,277116.9902
27093,19.4,0,78.15,49.96,340.47,342227.6533,266290.2179
27094,36.42,0,72.37,40,601.16,342916.6299,278101.2422
27097,17.11,0,53.45,40,814.41,356794.5831,257727.2255
27098,50.76,40,63.94,40,579.38,354530.8035,275345.3366
27099,19.25,0,16.22,79.29,51.48,336814.2675,273179.982
27100,54.65,100,0,50,175.17,338782.7714,275739.0373
27101,4.4,0,98.66,50,252.06,353546.5516,265994.9426
27102,45.36,0,73.96,40,618.7,354530.8035,273868.9584
27103,26.14,0,63.22,71.83,743.48,357680.4098,274951.6357
27105,22.31,0,100,30,916.31,349215.8427,268357.1472
27106,2,0,3.22,50,20.55,355515.0555,266782.3442
27108,22.64,0,6.85,100,522.59,336715.8421,269833.5252
27109,24.31,3.43,93.28,40,1040.84,345770.9605,264420.1393
27114,2.34,0,99.94,50,304.09,359550.4887,257136.6746
27115,24.47,40,83.3,40,204.97,343605.6062,275345.3366
27116,46.74,0,82.65,50,689.96,356400.8822,280069.7462
27117,14.99,0,87.65,50,163.7,345770.9605,260581.5565
27118,3.15,0,96.54,50,223.05,353644.9766,266290.2179
27119,25.78,0,0.27,43.55,202.18,342129.2283,269144.5488
27120,55.23,40,70.14,40,646.22,354727.6539,277018.5649
27122,23.99,0,90.63,30,1374.82,348133.1654,265601.2416
27123,29.14,0,30.48,50,199.91,360239.465,281250.8484
27124,19.76,0,99.43,50,407.96,359353.6384,273868.9584
27125,16.04,0,57.82,40,208.06,350889.071,257924.0762
27127,40.38,0,76.37,40,545.8,342030.803,272786.2814
27128,15.43,0,83.96,40,159.7,350495.3703,278101.2422
27129,38.84,0,76.57,50,567.62,340062.299,272195.7301
27130,3.52,0,87.81,30,77.27,351873.323,272097.3047
27132,23.07,0,100,40,181.44,342227.6533,268947.6985
27133,10.26,0,100,50,449.97,351971.7483,267766.5962
27134,40.77,0,83.43,40,659.48,356597.7325,281250.8484
27135,21.01,42.37,45.68,41,736.99,344688.2835,265109.1156
27136,25.97,0,21.87,58.67,653.02,337700.0941,267077.6196
27137,27.16,0,31.58,66.14,43.99,342522.9289,275640.612
27139,5.9,0,100,30,177.37,348822.1417,272491.0057
27140,24.94,0,13.54,95.99,909.16,346558.3621,265896.5173
27141,5.69,0,67.27,30,36.95,352070.1733,271703.6041
27142,60.52,0,78.98,40,829.74,355416.6302,276034.3129
27143,9.05,0,100,40,55.25,351282.772,276920.1396
27144,3.93,0,70.47,50,130.81,353940.2522,266093.3676
27145,35.22,0,77.37,40,404.48,342522.9289,269833.5252
27147,15.51,0,96.3,50,858.24,351578.0473,265305.966
27148,19.44,0,86.44,70.27,322.32,352956.0003,257333.5249
27149,17.65,0,78.93,50,392.54,359452.0634,273573.683
27150,20.15,0,47.51,40,395,344885.1339,266487.0686
27151,25.02,0,99.97,40,870.69,343211.9056,264420.1393
27152,60.17,0,65.42,50,490.07,337109.5431,266290.2179
27153,40.3,0,64.46,40,461.01,343408.7559,279774.4705
27154,16.92,0,61.2,50,245.57,358270.9611,270719.3521
27155,27.69,100,0,50,319.64,346361.5118,282825.6517
27156,18.83,0,83.48,30,237.2,348133.1654,258219.3519
27157,30.98,0,67.02,40,516.91,358369.3861,275246.9113
27158,20.75,0,100,30,926.85,349904.819,268061.8715
27159,16,0,84.17,50,294.89,353841.8269,257038.2492
27160,32.77,0,0,100,673.7,358664.6617,280857.1478
27161,25.17,0,61.6,40,75.35,344688.2835,274459.5097
27162,3,0,68.33,40,11.05,346853.6378,271605.1788
27163,25.3,0,25.28,72.41,750.28,346066.2362,266093.3676
27164,27,0,98.83,40,870.22,342030.803,264518.5647
27165,1.38,0,100,50,51.62,357483.5595,260876.8321
27166,5.01,0,99.81,50,48.65,351971.7483,273179.982
27167,24.04,0,91.26,30,102.47,343113.4803,273868.9584
27169,43.47,0,79.96,40,757.11,342326.0786,271605.1788
27170,18.46,0,57.33,43.74,87.1,338585.9211,269439.8245
27171,27,0,35.34,40,519.04,343704.0316,271703.6041
27172,2.01,0,69.23,20,147.04,352463.8743,270030.3758
27173,25.8,0,73.39,50.16,594.49,356400.8822,269636.6748
27174,5.49,0,100,50,244.8,357975.6854,259400.4542
27175,18.13,0,40.2,40.16,353.46,344885.1339,266683.9189
27176,27.84,0,100,50,178.56,355022.9295,281349.2738
27177,9.71,0,100,40,122.23,343408.7559,266880.7692
27178,9.06,0,99.9,40,406.6,344196.1575,266093.3676
27180,16.61,0,67.01,30,541.29,355318.2052,256742.9736
27181,10.04,0,83.8,40,147.55,342916.6299,266782.3442
27182,5.62,0,100,30,377.97,350593.7953,269735.1002
27183,11.23,0,90.17,30,589.38,349904.819,269242.9742
27184,49.07,0,88.88,40,709.29,354826.0789,273967.3837
27185,18.67,0,71.74,40,34.03,341735.5273,268750.8482
27186,24,0,60.65,33.59,558.08,348625.2914,273770.5334
27187,27.85,0,79.14,40,325.28,339274.8974,265010.6906
27188,20.98,100,0,59.1,492.21,352660.7246,257924.0762
27189,5.06,0,100,30,117.27,349609.5434,272097.3047
27190,24.99,0,89.22,40,469.67,345574.1102,267274.4702
27192,3,0,94.37,50,25.29,358172.5358,269046.1238
27193,12.27,0,72.1,50,202.76,359747.339,271408.3284
27194,26.39,0,68.7,50,10.55,342621.3543,275443.7616
27195,23.18,0,80.25,30,57.48,343507.1809,273573.683
27196,23.84,0,84.11,30,990.49,346558.3621,264420.1393
27197,1.54,0,15.46,20,54.38,353349.7009,268652.4229
27198,23.74,0,70.99,40,412.72,347345.7638,275050.061
27199,12.56,0,100,40,231.72,351578.0473,276034.3129
27200,21.09,0,87.58,30,1019.53,348723.7167,268160.2969
27201,28.8,3.62,73.3,79.03,749.53,355908.7562,270522.5018
27202,27.04,0,93.16,40,620.27,340259.1493,266487.0686
27203,24.59,0,93.69,30,1053.61,346459.9371,264616.9897
27204,23.96,0,94.35,30,1274.25,348133.1654,266290.2179
27205,44.3,0,82.64,40,771.37,346558.3621,277412.2656
27206,17.96,0,72.63,40,884.19,343900.8819,264420.1393
27207,3.84,0,100,20,406.63,352070.1733,268750.8482
27208,1,100,0,50,20.37,358369.3861,267372.8952
27209,7.4,0,99.8,50,61.26,351774.898,274459.5097
27212,21.97,0,74.44,40,242.35,345869.3858,268849.2732
27213,8.35,0,91,30,100.04,352956.0003,271309.9034
27214,47.96,0,72.73,40,503.99,344393.0079,279872.8958
27215,27.73,0,83.05,50,601.58,338192.2201,267372.8952
27217,20.9,0,86.24,40,1085.65,350003.2444,267077.6196
27218,27.03,0,79.92,40,494.24,347542.6141,278101.2422
27221,24.53,0,94.56,40,725.1,343605.6062,264912.2653
27222,10.95,0,42.2,40,135.69,351774.898,276821.7146
27223,52.55,0,81.82,40,569.02,345967.8112,276821.7146
27224,6.07,69.64,25.01,57.76,100.7,360239.465,271408.3284
27225,26.98,0,79.95,50,125.96,339373.3227,268455.5725
27226,27.98,0,91.69,40,508,339668.5984,265699.667
27227,3.01,0,100,50,366.47,358959.9374,257727.2255
27228,17.21,0,91.8,40,163.56,350495.3703,278199.6672
27229,12.49,0,97.51,50,168.93,341243.4013,267668.1709
27230,2.11,0,100,30,196.55,350692.2207,270325.6511
27231,26,42.62,59.23,40,473.3,339767.0234,264715.415
27232,22,0,98.37,30,1096.51,348133.1654,264616.9897
27233,36.32,0,96.6,80.37,336.27,353546.5516,274262.6593
27235,4.7,0,99.98,20,426,351971.7483,268455.5725
27236,46.79,0,0,100,200.5,339471.7477,276526.4389
27237,2,0,100,40,18.07,347247.3388,271309.9034
27238,20.29,0,60.71,40,500.66,344589.8582,265896.5173
27239,35.68,40,96.47,52.22,252.55,341046.551,274656.36
27240,62.65,100,0,100,109.22,337601.6691,265010.6906
27241,22.63,0,14.3,30,1417.49,349018.9924,265404.3913
27242,14.63,0,65.69,50,223.4,357680.4098,269636.6748
27243,24,0,44.02,63.16,1295.27,347936.3151,265798.092
27244,28.93,0,97.76,40,591.03,347345.7638,276329.5886
27245,35.7,0,23.75,40,523.11,346656.7875,276526.4389
27246,31.05,0,44.49,57.94,478.1,358270.9611,275935.8876
27248,25.26,0,100,30,220.5,343704.0316,272983.1317
27249,26.57,0,44.66,76.5,128.83,359648.9137,275443.7616
27250,54.74,0,47.68,40.68,1013.56,355810.3312,274557.935
27251,20.78,100,0,100,162.17,360731.591,273376.8324
27252,19.5,100,0,100,127.57,360928.4413,273278.4074
27253,24.01,0,95.81,30,1066.01,347837.8898,266979.1946
27254,49.75,0,97.8,40,830.06,355219.7799,273475.2577
27255,16.15,0,99.7,40,858.48,351676.4726,264715.415
27256,9.8,0,93.01,50,366.18,352759.1499,267176.0449
27257,24.1,0,57.92,39.45,411.19,344688.2835,271998.8797
27258,11.89,0,54.52,40,240.83,344983.5592,268258.7222
27260,27.89,0,13.1,50,564.31,336814.2675,269439.8245
27261,24.1,3.06,87.54,40,858.17,346853.6378,266979.1946
27263,8.48,0,100,30,194.82,349117.4174,272491.0057
27264,26.7,0,68.26,40,534.84,339963.8737,264616.9897
27265,40.48,0,0,100,418.58,337207.9681,274754.7853
27267,17.02,1.56,55.1,52.46,382.89,355515.0555,268947.6985
27268,18.8,0,99.97,30,880.56,349806.3937,268258.7222
27269,24.08,0,100,40,915.25,347148.9135,266979.1946
27270,34.61,58.18,27.97,93.44,530.64,340062.299,273278.4074
27272,22.54,0,100,30,1087.56,348330.0158,264518.5647
27273,36.27,0,71.84,40,672.16,341932.378,278790.2185
27274,5.39,0,99.4,50,111.34,355613.4805,267372.8952
27275,26.19,0,69.49,50,300.43,345869.3858,280266.5965
27276,4.28,0,97.22,40,76.24,348526.8661,271408.3284
27277,29.15,0,100,50,773.7,336322.1415,268357.1472
27278,29.55,0,86.45,40,489.83,342719.7796,272392.5804
27279,23.35,0,100,30,1284.37,348920.5671,267176.0449
27280,8.97,0,100,50,401.69,353054.4256,265699.667
27282,36.52,41.84,40,45.07,913.48,356597.7325,272195.7301
27283,20.58,40,99.89,40,200.26,345770.9605,268947.6985
27284,12.22,40,93.9,43.84,819.75,354235.5279,259006.7532
27285,20.07,0,100,30,241.81,351282.772,272589.4311
27286,23.18,0,13.91,40,373.52,340948.126,266979.1946
27287,22.75,0,74.53,50,115.81,348526.8661,278987.0689
27288,15.06,0,100,50,548.41,352168.5986,266880.7692
27289,23.25,0,100,30,421.87,345770.9605,267963.4465
27290,25.34,0,30.87,40,274.34,347247.3388,279183.9192
27291,27,0,50.71,85.85,640.88,340948.126,265896.5173
27292,25,0,52.73,40,852.77,346459.9371,266093.3676
27293,17.61,0,70.93,50,364.62,359747.339,273179.982
27294,20.59,0,100,30,1304.64,349511.1184,266388.6433
27295,3,0,39.51,50,13.45,354333.9529,265798.092
27296,11.69,0,75.08,50,687.51,351381.197,267176.0449
27297,23.1,0,100,30,1099.94,347050.4881,265502.8166
27299,39.58,0,74.99,40,452.37,342522.9289,270128.8008
27300,24.4,0,75.54,51.4,433.62,350003.2444,273081.557
27301,36.27,75.45,0,50,557.93,339668.5984,273081.557
27302,9.45,0,99.76,40,6.38,342129.2283,267766.5962
27303,19.7,0,58.08,50,212.33,349215.8427,280463.4468
27304,40.92,0,73.9,50,144.63,338389.0707,272195.7301
27306,11.78,0,99.85,30,249.61,359156.7877,271211.4781
27307,25,0,50.98,30,574.33,346459.9371,267865.0212
27308,24,0,84.16,30,1190.38,348034.7401,266585.4936
27309,13.08,0,99.76,50,348.65,353448.1262,264616.9897
27310,23.14,4.36,100,50,234.74,354924.5042,280463.4468
27312,24.91,0,100,40,406.06,345377.2598,267372.8952
27313,17.89,0,83.26,50,321.73,357188.2838,268849.2732
27314,30.45,0,36.44,60.84,385.65,354432.3782,278298.0925
27315,3.57,0.36,65.83,50,44.82,358270.9611,267766.5962
27317,36.51,0,52.78,40,364.21,343015.0549,280168.1712
27318,32.66,0,38.3,52.43,641.39,351085.9213,281546.1241
27319,26.85,0,31.45,43.58,566.06,338487.4957,266782.3442
